ID,ClassificationID,ClassificationCode,Classification,Discipline,Position,query_text,MatchedUniclassTitle,MatchedUniclassCode,MatchScore,Alternates
3046,36.0,JCB_S,Jacobs PAA Salary,Project Management,Document Controller,Classification: Jacobs PAA Salary | Discipline: Project Management | Position: Document Controller,Unclassified,Ro_00_Unclassified,0.4488,"[{'title': 'Project manager', 'code': 'Ro_30_10_67', 'score': 0.4445573687553406}, {'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.4431559443473816}]"
3047,36.0,JCB_S,Jacobs PAA Salary,Structures,Structural BIM Modeller,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Structural BIM Modeller,Unclassified,Ro_00_Unclassified,0.4505,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.44058215618133545}, {'title': 'Architectural technologist', 'code': 'Ro_50_10_05', 'score': 0.41121768951416016}]"
3048,36.0,JCB_S,Jacobs PAA Salary,Utilities,N5S PUP Lead,Classification: Jacobs PAA Salary | Discipline: Utilities | Position: N5S PUP Lead,Unclassified,Ro_00_Unclassified,0.3788,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3537440299987793}, {'title': 'Utilities surveyor', 'code': 'Ro_70_10_93', 'score': 0.3506317734718323}]"
3049,36.0,JCB_S,Jacobs PAA Salary,Buildings,Mechanical Engineer,Classification: Jacobs PAA Salary | Discipline: Buildings | Position: Mechanical Engineer,Unclassified,Ro_00_Unclassified,0.4553,"[{'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.4372138977050781}, {'title': 'Mechanical services engineer', 'code': 'Ro_50_20_54', 'score': 0.4321964979171753}]"
3050,36.0,JCB_S,Jacobs PAA Salary,Structures,Structural Technician,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Structural Technician,Unclassified,Ro_00_Unclassified,0.5514,"[{'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.47127604484558105}, {'title': 'Architectural technologist', 'code': 'Ro_50_10_05', 'score': 0.44838446378707886}]"
3052,36.0,JCB_S,Jacobs PAA Salary,Air Quality,air quality modelling support,Classification: Jacobs PAA Salary | Discipline: Air Quality | Position: air quality modelling support,Unclassified,Ro_00_Unclassified,0.4221,"[{'title': 'Heating, ventilation and air conditioning engineer', 'code': 'Ro_50_20_40', 'score': 0.40615665912628174}, {'title': 'Public health engineer', 'code': 'Ro_50_20_68', 'score': 0.39601027965545654}]"
3053,35.0,ARC_S,Acradis PAA Salary,CNOP,Senior Document Controller,Classification: Acradis PAA Salary | Discipline: CNOP | Position: Senior Document Controller,Unclassified,Ro_00_Unclassified,0.4429,"[{'title': 'Chief information officer', 'code': 'Ro_10_30_14', 'score': 0.41564103960990906}, {'title': 'Development control officer', 'code': 'Ro_30_30_20', 'score': 0.39828234910964966}]"
3054,35.0,ARC_S,Acradis PAA Salary,Durability,Fire safety specialist,Classification: Acradis PAA Salary | Discipline: Durability | Position: Fire safety specialist,Unclassified,Ro_00_Unclassified,0.539,"[{'title': 'Fire engineer', 'code': 'Ro_50_20_33', 'score': 0.5126503705978394}, {'title': 'Fire risk assessor', 'code': 'Ro_30_30_28', 'score': 0.4936371147632599}]"
3055,36.0,JCB_S,Jacobs PAA Salary,Structures,Package Lead,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Package Lead,Unclassified,Ro_00_Unclassified,0.3966,"[{'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.39277809858322144}, {'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.37852364778518677}]"
3057,36.0,JCB_S,Jacobs PAA Salary,Drafting,Utilities CAD Lead,Classification: Jacobs PAA Salary | Discipline: Drafting | Position: Utilities CAD Lead,Unclassified,Ro_00_Unclassified,0.4571,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.4378131628036499}, {'title': 'Principal designer', 'code': 'Ro_30_30_68', 'score': 0.4253929853439331}]"
3059,36.0,JCB_S,Jacobs PAA Salary,Structures,Package Leader - Team 3 Bridges,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Package Leader - Team 3 Bridges,Unclassified,Ro_00_Unclassified,0.4037,"[{'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.39700835943222046}, {'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.39557120203971863}]"
3060,36.0,JCB_S,Jacobs PAA Salary,Building Structures,Senior Structural Engineer,Classification: Jacobs PAA Salary | Discipline: Building Structures | Position: Senior Structural Engineer,Unclassified,Ro_00_Unclassified,0.5807,"[{'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.5181897878646851}, {'title': 'Building services engineer', 'code': 'Ro_50_20_08', 'score': 0.4901898503303528}]"
3061,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
3091,35.0,ARC_S,Acradis PAA Salary,Buildings,Independant Verifier - electrical,Classification: Acradis PAA Salary | Discipline: Buildings | Position: Independant Verifier - electrical,Unclassified,Ro_00_Unclassified,0.4377,"[{'title': 'Electrical services engineer', 'code': 'Ro_50_20_30', 'score': 0.4312739968299866}, {'title': 'Building control officer', 'code': 'Ro_30_30_09', 'score': 0.4278773069381714}]"
3264,36.0,JCB_S,Jacobs PAA Salary,Buildings,Building Services - Mechanical Engineer,Classification: Jacobs PAA Salary | Discipline: Buildings | Position: Building Services - Mechanical Engineer,Unclassified,Ro_00_Unclassified,0.5079,"[{'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.4730471968650818}, {'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.464748740196228}]"
3267,36.0,JCB_S,Jacobs PAA Salary,Building Services,Hydraulic Lead,Classification: Jacobs PAA Salary | Discipline: Building Services | Position: Hydraulic Lead,Unclassified,Ro_00_Unclassified,0.4625,"[{'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.44083529710769653}, {'title': 'Hydraulic engineer', 'code': 'Ro_50_20_42', 'score': 0.4360477328300476}]"
3268,35.0,ARC_S,Acradis PAA Salary,Structures,Package Lead,Classification: Acradis PAA Salary | Discipline: Structures | Position: Package Lead,Unclassified,Ro_00_Unclassified,0.3974,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.39315861463546753}, {'title': 'Associate', 'code': 'Ro_10_10_05', 'score': 0.3835655748844147}]"
3269,35.0,ARC_S,Acradis PAA Salary,Buildings,Discipline Lead - Fire Services (Wet & Dry),Classification: Acradis PAA Salary | Discipline: Buildings | Position: Discipline Lead - Fire Services (Wet & Dry),Unclassified,Ro_00_Unclassified,0.4988,"[{'title': 'Fire risk assessor', 'code': 'Ro_30_30_28', 'score': 0.4895169734954834}, {'title': 'Fire engineer', 'code': 'Ro_50_20_33', 'score': 0.4398430585861206}]"
3270,35.0,ARC_S,Acradis PAA Salary,Buildings,Mechanical Engineer,Classification: Acradis PAA Salary | Discipline: Buildings | Position: Mechanical Engineer,Unclassified,Ro_00_Unclassified,0.4485,"[{'title': 'Architectural technologist', 'code': 'Ro_50_10_05', 'score': 0.4440961480140686}, {'title': 'Facade engineer', 'code': 'Ro_50_10_29', 'score': 0.4412132501602173}]"
3271,35.0,ARC_S,Acradis PAA Salary,Building Structures,IV - Building Services,Classification: Acradis PAA Salary | Discipline: Building Structures | Position: IV - Building Services,Unclassified,Ro_00_Unclassified,0.5321,"[{'title': 'Building control officer', 'code': 'Ro_30_30_09', 'score': 0.4784418046474457}, {'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.4386586546897888}]"
3272,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
3273,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
3274,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
3275,36.0,JCB_S,Jacobs PAA Salary,Building Services,Engineer - Electrical and Comms (12//1) / Lighting,Classification: Jacobs PAA Salary | Discipline: Building Services | Position: Engineer - Electrical and Comms (12//1) / Lighting,Unclassified,Ro_00_Unclassified,0.4699,"[{'title': 'Building services engineer', 'code': 'Ro_50_20_08', 'score': 0.45882391929626465}, {'title': 'Building control officer', 'code': 'Ro_30_30_09', 'score': 0.4331848621368408}]"
3276,36.0,JCB_S,Jacobs PAA Salary,Building Services,Security Lead,Classification: Jacobs PAA Salary | Discipline: Building Services | Position: Security Lead,Unclassified,Ro_00_Unclassified,0.4756,"[{'title': 'Building control officer', 'code': 'Ro_30_30_09', 'score': 0.46936142444610596}, {'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.45074933767318726}]"
3277,36.0,JCB_S,Jacobs PAA Salary,Tunnels,Engineer,Classification: Jacobs PAA Salary | Discipline: Tunnels | Position: Engineer,Unclassified,Ro_00_Unclassified,0.5839,"[{'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.474670946598053}, {'title': 'Rail engineer', 'code': 'Ro_50_20_70', 'score': 0.4628336429595947}]"
3278,36.0,JCB_S,Jacobs PAA Salary,Project Management,Planner,Classification: Jacobs PAA Salary | Discipline: Project Management | Position: Planner,Unclassified,Ro_00_Unclassified,0.4972,"[{'title': 'Management consultant', 'code': 'Ro_10_40_52', 'score': 0.48314350843429565}, {'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.47245121002197266}]"
3279,35.0,ARC_S,Acradis PAA Salary,Design Management,IV,Classification: Acradis PAA Salary | Discipline: Design Management | Position: IV,Unclassified,Ro_00_Unclassified,0.4876,"[{'title': 'Architectural technologist', 'code': 'Ro_50_10_05', 'score': 0.422468364238739}, {'title': 'Architectural designer', 'code': 'Ro_50_10_04', 'score': 0.41333574056625366}]"
3280,35.0,ARC_S,Acradis PAA Salary,Structures,Verifier,Classification: Acradis PAA Salary | Discipline: Structures | Position: Verifier,Unclassified,Ro_00_Unclassified,0.3966,"[{'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.3916325569152832}, {'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3711938261985779}]"
3281,,,,,Housing Allowance,Position: Housing Allowance,Unclassified,Ro_00_Unclassified,0.4683,"[{'title': 'Building control officer', 'code': 'Ro_30_30_09', 'score': 0.3872414827346802}, {'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.36908847093582153}]"
3282,36.0,JCB_S,Jacobs PAA Salary,,Housing Allowance,Classification: Jacobs PAA Salary | Position: Housing Allowance,Unclassified,Ro_00_Unclassified,0.3404,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.33244943618774414}, {'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.31581372022628784}]"
3283,35.0,ARC_S,Acradis PAA Salary,Structures,Sr Structural Engineer,Classification: Acradis PAA Salary | Discipline: Structures | Position: Sr Structural Engineer,Unclassified,Ro_00_Unclassified,0.5767,"[{'title': 'Facade engineer', 'code': 'Ro_50_10_29', 'score': 0.485596626996994}, {'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.48358631134033203}]"
3284,,,,,Housing Allowance,Position: Housing Allowance,Unclassified,Ro_00_Unclassified,0.4683,"[{'title': 'Building control officer', 'code': 'Ro_30_30_09', 'score': 0.3872414827346802}, {'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.36908847093582153}]"
3285,35.0,ARC_S,Acradis PAA Salary,,Housing Allowance,Classification: Acradis PAA Salary | Position: Housing Allowance,Unclassified,Ro_00_Unclassified,0.3384,"[{'title': 'Associate', 'code': 'Ro_10_10_05', 'score': 0.32942134141921997}, {'title': 'Heating, ventilation and air conditioning engineer', 'code': 'Ro_50_20_40', 'score': 0.32446542382240295}]"
3286,,,,,Housing Allowance,Position: Housing Allowance,Unclassified,Ro_00_Unclassified,0.4683,"[{'title': 'Building control officer', 'code': 'Ro_30_30_09', 'score': 0.3872414827346802}, {'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.36908847093582153}]"
3287,36.0,JCB_S,Jacobs PAA Salary,Lighting,PL LIGHTING - C3S,Classification: Jacobs PAA Salary | Discipline: Lighting | Position: PL LIGHTING - C3S,Unclassified,Ro_00_Unclassified,0.4658,"[{'title': 'Principal designer', 'code': 'Ro_30_30_68', 'score': 0.3964460492134094}, {'title': 'Electrician', 'code': 'Ro_70_60_27', 'score': 0.39096713066101074}]"
3288,36.0,JCB_S,Jacobs PAA Salary,Building Services,Electrical BIM Modeller,Classification: Jacobs PAA Salary | Discipline: Building Services | Position: Electrical BIM Modeller,Unclassified,Ro_00_Unclassified,0.5189,"[{'title': 'Building services engineer', 'code': 'Ro_50_20_08', 'score': 0.4792150557041168}, {'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.45504823327064514}]"
3289,,,,,,,Unclassified,Ro_00_Unclassified,0.3849,"[{'title': 'Joiner', 'code': 'Ro_70_50_44', 'score': 0.3383976221084595}, {'title': 'Client', 'code': 'Ro_10_20_14', 'score': 0.3328319489955902}]"
3290,35.0,ARC_S,Acradis PAA Salary,In-tunnel Structures,BIM Modeller,Classification: Acradis PAA Salary | Discipline: In-tunnel Structures | Position: BIM Modeller,Unclassified,Ro_00_Unclassified,0.5059,"[{'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.46249037981033325}, {'title': 'Architectural technologist', 'code': 'Ro_50_10_05', 'score': 0.4496106505393982}]"
3291,35.0,ARC_S,Acradis PAA Salary,Drafting,Drafting Verifier,Classification: Acradis PAA Salary | Discipline: Drafting | Position: Drafting Verifier,Unclassified,Ro_00_Unclassified,0.3855,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3820652961730957}, {'title': 'Planning officer', 'code': 'Ro_30_30_65', 'score': 0.3749832510948181}]"
3292,36.0,JCB_S,Jacobs PAA Salary,Utilities,Mechanical Verifier,Classification: Jacobs PAA Salary | Discipline: Utilities | Position: Mechanical Verifier,Unclassified,Ro_00_Unclassified,0.4529,"[{'title': 'Hydraulic engineer', 'code': 'Ro_50_20_42', 'score': 0.4136970639228821}, {'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.4088079333305359}]"
3293,36.0,JCB_S,Jacobs PAA Salary,Utilities,Utilities Engineer,Classification: Jacobs PAA Salary | Discipline: Utilities | Position: Utilities Engineer,Unclassified,Ro_00_Unclassified,0.4773,"[{'title': 'Electrical services engineer', 'code': 'Ro_50_20_30', 'score': 0.4437084197998047}, {'title': 'Water services engineer', 'code': 'Ro_50_20_96', 'score': 0.4385841190814972}]"
3294,36.0,JCB_S,Jacobs PAA Salary,Drafting,Pavement Drafting Lead,Classification: Jacobs PAA Salary | Discipline: Drafting | Position: Pavement Drafting Lead,Unclassified,Ro_00_Unclassified,0.3975,"[{'title': 'Carpenter', 'code': 'Ro_70_50_12', 'score': 0.3948073089122772}, {'title': 'Land surveyor', 'code': 'Ro_70_10_46', 'score': 0.3928014039993286}]"
3295,36.0,JCB_S,Jacobs PAA Salary,Drafting,CAD Technician,Classification: Jacobs PAA Salary | Discipline: Drafting | Position: CAD Technician,Unclassified,Ro_00_Unclassified,0.4132,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.41256847977638245}, {'title': 'Carpenter', 'code': 'Ro_70_50_12', 'score': 0.40476059913635254}]"
3296,36.0,JCB_S,Jacobs PAA Salary,Project Management,Cost Controller,Classification: Jacobs PAA Salary | Discipline: Project Management | Position: Cost Controller,Unclassified,Ro_00_Unclassified,0.4916,"[{'title': 'Project manager', 'code': 'Ro_30_10_67', 'score': 0.4663659632205963}, {'title': 'Management consultant', 'code': 'Ro_10_40_52', 'score': 0.46112972497940063}]"
3297,36.0,JCB_S,Jacobs PAA Salary,Structures,Civil & Structural Modeller,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Civil & Structural Modeller,Unclassified,Ro_00_Unclassified,0.4628,"[{'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.45551440119743347}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.40847527980804443}]"
3298,35.0,ARC_S,Acradis PAA Salary,Structures,Structural Engineer,Classification: Acradis PAA Salary | Discipline: Structures | Position: Structural Engineer,Unclassified,Ro_00_Unclassified,0.5727,"[{'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.48720329999923706}, {'title': 'Facade engineer', 'code': 'Ro_50_10_29', 'score': 0.4861741065979004}]"
3299,35.0,ARC_S,Acradis PAA Salary,Road Civil,Package Drafter (RF),Classification: Acradis PAA Salary | Discipline: Road Civil | Position: Package Drafter (RF),Unclassified,Ro_00_Unclassified,0.4172,"[{'title': 'Resident liaison officer', 'code': 'Ro_30_10_71', 'score': 0.4096050262451172}, {'title': 'Highways operative', 'code': 'Ro_70_70_37', 'score': 0.39399752020835876}]"
3300,36.0,JCB_S,Jacobs PAA Salary,Tunnels,Tunnel - SME,Classification: Jacobs PAA Salary | Discipline: Tunnels | Position: Tunnel - SME,Unclassified,Ro_00_Unclassified,0.5601,"[{'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.42852556705474854}, {'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.42477864027023315}]"
3301,36.0,JCB_S,Jacobs PAA Salary,Road Civil,Civil Engineer -Roads & Highways,Classification: Jacobs PAA Salary | Discipline: Road Civil | Position: Civil Engineer -Roads & Highways,Unclassified,Ro_00_Unclassified,0.5316,"[{'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.5030537247657776}, {'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.4595700800418854}]"
3302,35.0,ARC_S,Acradis PAA Salary,,Graduate Engineer,Classification: Acradis PAA Salary | Position: Graduate Engineer,Unclassified,Ro_00_Unclassified,0.4267,"[{'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.4229844808578491}, {'title': 'Electronics engineer', 'code': 'Ro_50_20_31', 'score': 0.3999500274658203}]"
3303,38.0,ARC_G,Arcadis GEC,Project Management,GIS Web Developer,Classification: Arcadis GEC | Discipline: Project Management | Position: GIS Web Developer,Unclassified,Ro_00_Unclassified,0.5,"[{'title': 'Site management roles', 'code': 'Ro_70_65', 'score': 0.46408939361572266}, {'title': 'Development control officer', 'code': 'Ro_30_30_20', 'score': 0.4278239607810974}]"
